time,data,butter,laplace,gaussian,target
18.029999999999998,4031.0,4011.9040908888346,4016.754219290504,4003.1393231789702,4011.5126269580155
18.06,4031.0,4011.7945289414106,4016.0050259174955,4003.1663935415822,4011.352765099037
18.09,4023.0,4011.6827002334503,4015.4051340568953,4003.322165703659,4011.2188901628156
18.12,4023.0,4011.568611463669,4014.9207621433534,4003.5948552828,4011.1064509135513
18.15,4017.0,4011.452282430213,4014.523859276375,4003.9711189698946,4011.0113237687974
18.18,4017.0,4011.3337427313786,4014.1915967012324,4004.438635811677,4010.9300174363934
18.21,4017.0,4011.213029199321,4013.9108614097668,4004.9819898309715,4010.859708483531
18.24,3941.0,4011.0901799254702,4013.5827817645268,4005.584598205972,4010.788881937426
18.27,3941.0,4010.9652154989153,4013.025459537528,4006.228424396633,4010.6975607925488
18.3,3941.0,4010.8381113553783,4012.173143658877,4006.8946208700972,4010.5772655372007
18.33,4003.0,4010.7087831610193,4011.140468637021,4007.563369941989,4010.4374103867167
18.36,4003.0,4010.5770974112515,4010.1070480998537,4008.2149068276512,4010.293873421752
18.39,4027.0,4010.442895673508,4009.184970517101,4008.8293058654467,4010.155744177061
18.419999999999998,4027.0,4010.3060156654765,4008.4258769138837,4009.387043473253,4010.026104571095
18.45,4027.0,4010.1663039314976,4007.844935819354,4009.8702839917464,4009.904565126308
18.48,4037.0,4010.0236224314885,4007.4373181520746,4010.263007434954,4009.788930503894
18.509999999999998,4037.0,4009.8778525747953,4007.210305772515,4010.5516116154254,4009.6784737986304
18.54,4037.0,4009.7288990133225,4007.157033040084,4010.7258131059707,4009.5714038252636
18.57,4017.0,4009.576691001632,4007.233267651422,4010.7794330538322,4009.462622871831
18.599999999999998,4017.0,4009.4211782790726,4007.374281883031,4010.7107641439047,4009.345447225952
18.63,4029.0,4009.26232464084,4007.56210922278,4010.522760817782,4009.218346716729
18.66,4029.0,4009.1001061407032,4007.820346530075,4010.2234778670354,4009.084467352274
18.689999999999998,4029.0,4008.9345144126455,4008.1546609219236,4009.8256944727423,4008.945647069583
18.72,4033.0,4008.7655599957693,4008.5597594442506,4009.346595259472,4008.803083466988
18.75,4033.0,4008.5932742008677,4009.0355663428472,4008.8068753717016,4008.6588635321496
18.779999999999998,4033.0,4008.417710736657,4009.5766923868127,4008.230214950088,4008.514859323016
18.81,4017.0,4008.238945877629,4010.1531801130654,4007.6422416878977,4008.3706988821996
18.84,4017.0,4008.0570749810386,4010.7184011657596,4007.0689469602135,4008.224394797428
18.87,4001.0,4007.8722058401713,4011.23105531322,4006.5359489716116,4008.0744651006207
18.9,4001.0,4007.684451066216,4011.654773299739,4006.067086213747,4007.919746804321
18.93,4001.0,4007.4939214474684,4011.9776224131365,4005.683447824037,4007.7612441816927
18.96,3911.0,4007.30071675352,4012.0975647765854,4005.4022463796596,4007.590554518441
18.99,3911.0,4007.1049030221925,4011.8132701237723,4005.2359977737865,4007.3888492075102
19.02,3911.0,4006.9064798613845,4011.0600193212417,4005.192618036669,4007.1504476248992
19.05,4015.0,4006.705365049292,4010.0238149550905,4005.274656277663,4006.8941391627095
19.08,4015.0,4006.5014145814275,4009.0002704128356,4005.4817080364555,4006.6493295100713
19.11,4016.0,4006.2944609296014,4008.1235196315415,4005.803802285875,4006.428300935423
19.14,4016.0,4006.084338819036,4007.3838083504043,4006.2278281927875,4006.2286347095483
19.169999999999998,4016.0,4005.8708921291814,4006.7705613814396,4006.742076885507,4006.04797753004
19.2,4016.0,4005.6539743421386,4006.2725279939714,4007.3295131623395,4005.883383589342
19.23,4016.0,4005.433448811619,4005.87915686387,4007.971962743106,4005.7318710099935
19.259999999999998,4016.0,4005.2091889743774,4005.5805694400465,4008.650574665906,4005.5904655900977
19.29,4035.0,4004.9810797222685,4005.391143234759,4009.3470058186595,4005.458678683157
19.32,4035.0,4004.7490222492793,4005.34669780186,4010.0444638009476,4005.338333959705
19.349999999999998,4016.0,4004.512940059418,4005.4310615387453,4010.7278660257452,4005.2262448039837
19.38,4016.0,4004.272779192867,4005.5820305459524,4011.3846785158257,4005.1148942604714
19.41,4016.0,4004.028502670488,4005.7677133139246,4012.0049311784446,4005.0000665856273
19.439999999999998,4021.0,4003.7800864039014,4005.9894751406596,4012.5814722795494,4004.881163865142
19.47,4021.0,4003.5275194944265,4006.2545608457235,4013.1108900391255,4004.758560684026
19.5,4021.0,4003.2708063021655,4006.562967529392,4013.590008100494,4004.6319426047216
19.529999999999998,4007.0,4003.009967057512,4006.8908670328838,4014.0190218034404,4004.4989625296425
19.56,4007.0,4002.7450350053473,4007.199631451016,4014.398937712901,4004.35588492067
19.59,4007.0,4002.4760515435314,4007.472492558548,4014.7338449127283,4004.201474981953
19.62,4007.0,4002.203063070593,4007.712153552394,4015.0269567147,4004.036361483184
19.65,4007.0,4001.9261203952005,4007.9211770112843,4015.283198665753,4003.8613338838645
19.68,4007.0,4001.6452790021376,4008.1019880575213,4015.5069827907546,4003.6771202865384
19.71,4021.0,4001.360600174743,4008.2742748755986,4015.702878029983,4003.486195430353
19.74,4021.0,4001.0721546789778,4008.4729389700815,4015.8747405599406,4003.2924916961847
19.77,4023.0,4000.780028278243,4008.7138927903175,4016.0261329919476,4003.098025200821
19.8,4023.0,4000.484325912051,4008.996127669368,4016.1603415237823,4002.9031076489564
19.83,4023.0,4000.1851735640416,4009.3160585061323,4016.2798028733027,4002.707724989177
19.86,4016.0,3999.882718610958,4009.659134379167,4016.37891096653,4002.5099794233365
19.89,4016.0,3999.577128530655,4010.003636034358,4016.463897704517,4002.3084561984115
19.919999999999998,4016.0,3999.268588638902,4010.3389913742726,4016.5349603143295,4002.102266079982
19.95,4017.0,3998.957300742745,4010.665810278583,4016.5995362484423,4001.8923752468986
19.98,4017.0,3998.6434832583486,4010.985918745892,4016.652144763128,4001.6785929575813
20.009999999999998,4016.0,3998.327371818718,4011.298484379462,4016.691979630232,4001.460943855944
20.04,4016.0,3998.0092195793704,4011.600321101153,4016.7173378267457,4001.2391415562865
20.07,4016.0,3997.6892972217306,4011.8898990467046,4016.725591298928,4001.012986811948
20.099999999999998,4021.0,3997.3678933239116,4012.1733781325315,4016.712694216818,4000.7829218940647
20.13,4021.0,3997.0453158294235,4012.4624653328483,4016.6730805634775,4000.549807253172
20.16,4021.0,3996.7218941872247,4012.7613028499513,4016.5991864301677,4000.3135642777916
20.189999999999998,4015.0,3996.3979805184936,4013.0598469796773,4016.4795421386116,4000.072323326624
20.22,4015.0,3996.0739487744886,4013.3417352158854,4016.301610198269,3999.8234935610067
20.25,4015.0,3995.7501928595684,4013.599993769732,4016.0493319369148,3999.5650868583193
20.279999999999998,4017.0,3995.427125606921,4013.8384959707228,4015.7050177378696,3999.296051856396
20.31,4017.0,3995.105179215638,4014.063260693819,4015.245636808832,3999.015033122776
20.34,4005.0,3994.784805565305,4014.2622975307454,4014.645468008079,3998.7186210061263
20.37,4005.0,3994.466474093458,4014.407702642575,4013.875874028482,3998.401536941872
20.4,4005.0,3994.150667844484,4014.4899055118717,4012.906037533467,3998.0601285801213
20.43,4027.0,3993.837882196149,4014.5429818141906,4011.703739928384,3997.6949779311767
20.46,4027.0,3993.528629795541,4014.624637362789,4010.236592810765,3997.3090268537885
20.49,4019.0,3993.2234484152864,4014.7486319473865,4008.473334969835,3996.9009554239515
20.52,4019.0,3992.922904665069,4014.88967977937,4006.3853241885713,3996.46582412885
20.55,4019.0,3992.6275927053057,4015.035210451213,4003.9488089794186,3996.000476107308
20.58,4018.0,3992.33813252999,4015.182751085268,4001.146374960531,3995.503418628572
20.61,4018.0,3992.0551695233335,4015.3288557686683,3997.9683824283575,3994.9738594383693
20.64,4018.0,3991.779374376101,4015.4717179897157,3994.4155384193873,3994.4122251417916
20.669999999999998,4048.0,3991.5114449444263,4015.6482736077296,3990.499906380222,3993.8239739543365
20.7,4048.0,3991.2521137653944,4015.9283941366684,3986.2462875222013,3993.219159178203
20.73,4048.0,3991.0021592798844,4016.3362568069774,3981.692568333744,3992.60460993798
20.759999999999998,4023.0,3990.762411870455,4016.824324773362,3976.89019675826,3991.981381649526
20.79,4023.0,3990.533749841448,4017.318971238993,3971.9029802442747,3991.3491950214852
20.82,3987.0,3990.317088324641,4017.741192363696,3966.806531919383,3990.708443088021
20.849999999999998,3987.0,3990.113364641838,4018.0076079243504,3961.686230486297,3990.0600755545356
20.88,3987.0,3989.9235238384586,4018.0897749056558,3956.6346410114547,3989.411260662478
20.91,4016.0,3989.748511878007,4018.044154007581,3951.7486986633457,3988.7780947694982
20.939999999999998,4016.0,3989.5892806986512,4017.9574939826825,3947.1262457829503,3988.1797985354847
20.97,4016.0,3989.4467989800164,4017.8709024545205,3942.8630086751728,3987.6308302969824
21.0,4016.0,3989.3220593623523,4017.784802088529,3939.0485623641343,3987.140983935148
21.029999999999998,4016.0,3989.216080351006,4017.6995653193235,3935.763403307303,3986.7191611434673
21.06,3431.0,3989.1298708105564,4016.8885708072676,3933.075879865762,3986.300341715749
