time,s2,s3,s1
118.222,"{'ax': -4.905719, 'ay': 5.509058, 'wz': -0.01985146, 'az': 6.730101, 'wx': -0.004396631, 'wy': 0.005995406}","{'ax': -4.924873, 'ay': 5.494693, 'wz': -0.01718683, 'az': 6.555324, 'wx': -0.003597244, 'wy': 0.005062788}","{'ax': 13091, 'ay': 13267, 'wz': 12883, 'az': 13427, 'wx': 12130, 'wy': 12675}"
118.242,"{'ax': -5.030218, 'ay': 5.437232, 'wz': -0.02571363, 'az': 6.586449, 'wx': -0.01931853, 'wy': -0.003464013}","{'ax': -4.924873, 'ay': 5.398925, 'wz': -0.0002664625, 'az': 6.584054, 'wx': -0.01958499, 'wy': -0.002797856}","{'ax': 13219, 'ay': 13363, 'wz': 13043, 'az': 13523, 'wx': 12258, 'wy': 12531}"
118.262,"{'ax': -5.006276, 'ay': 5.463568, 'wz': -0.001332312, 'az': 6.720524, 'wx': -0.0002664625, 'wy': 0.01545483}","{'ax': -5.020641, 'ay': 5.489904, 'wz': -0.0007993876, 'az': 6.737284, 'wx': -0.01092496, 'wy': 0.01212404}","{'ax': 13331, 'ay': 13475, 'wz': 13155, 'az': 13619, 'wx': 12467, 'wy': 12883}"
118.282,"{'ax': -4.905719, 'ay': 5.41329, 'wz': -0.02158346, 'az': 6.586449, 'wx': -0.008660031, 'wy': 0.01638744}","{'ax': -4.905719, 'ay': 5.41329, 'wz': -0.01825268, 'az': 6.586449, 'wx': -0.01318989, 'wy': 0.01692037}","{'ax': 13331, 'ay': 13475, 'wz': 13123, 'az': 13795, 'wx': 12723, 'wy': 12931}"
118.302,"{'ax': -4.910508, 'ay': 5.513846, 'wz': -0.01745329, 'az': 6.600814, 'wx': -0.01718683, 'wy': -0.0007993876}","{'ax': -5.032612, 'ay': 5.513846, 'wz': -0.02571363, 'az': 6.584054, 'wx': -0.02371516, 'wy': -0.004396631}","{'ax': 13171, 'ay': 13363, 'wz': 12979, 'az': 13763, 'wx': 12515, 'wy': 12771}"
118.322,"{'ax': -4.936844, 'ay': 5.358223, 'wz': -0.02651302, 'az': 6.73489, 'wx': -0.003464013, 'wy': -0.002264931}","{'ax': -4.982334, 'ay': 5.513846, 'wz': -0.02704594, 'az': 6.43322, 'wx': -0.01732006, 'wy': -0.002531394}","{'ax': 13155, 'ay': 13347, 'wz': 12979, 'az': 13491, 'wx': 12210, 'wy': 12531}"
118.342,"{'ax': -4.946421, 'ay': 5.451597, 'wz': -0.01958499, 'az': 6.562507, 'wx': -0.0001332312, 'wy': 0.01159112}","{'ax': -4.972757, 'ay': 5.494693, 'wz': -0.01798622, 'az': 6.452374, 'wx': -0.001199081, 'wy': 0.01665391}","{'ax': 13091, 'ay': 13267, 'wz': 12899, 'az': 13699, 'wx': 12403, 'wy': 12643}"
118.362,"{'ax': -5.011064, 'ay': 5.494693, 'wz': -0.02704594, 'az': 6.739678, 'wx': -0.01332313, 'wy': 0.01265697}","{'ax': -4.994305, 'ay': 5.489904, 'wz': -0.02624655, 'az': 6.73489, 'wx': -0.01292343, 'wy': 0.01652068}","{'ax': 13219, 'ay': 13651, 'wz': 13043, 'az': 13747, 'wx': 12579, 'wy': 12819}"
118.382,"{'ax': -4.908113, 'ay': 5.463568, 'wz': -0.02784533, 'az': 6.557718, 'wx': -0.01745329, 'wy': -0.0002664625}","{'ax': -4.924873, 'ay': 5.511452, 'wz': -0.02145023, 'az': 6.576872, 'wx': -0.001598775, 'wy': 0.004663095}","{'ax': 13379, 'ay': 13539, 'wz': 13219, 'az': 13667, 'wx': 12547, 'wy': 13043}"
118.402,"{'ax': -4.96318, 'ay': 5.437232, 'wz': -0.0002664625, 'az': 6.739678, 'wx': -0.02198316, 'wy': 0.003996937}","{'ax': -4.944026, 'ay': 5.432444, 'wz': -0.02891118, 'az': 6.682217, 'wx': -0.02038438, 'wy': 0.001865238}","{'ax': 13267, 'ay': 13427, 'wz': 13075, 'az': 13571, 'wx': 12403, 'wy': 12867}"
118.422,"{'ax': -4.987122, 'ay': 5.360618, 'wz': -0.02824502, 'az': 6.71813, 'wx': -0.0001332312, 'wy': 0.01585452}","{'ax': -4.920084, 'ay': 5.506664, 'wz': -0.0298438, 'az': 6.557718, 'wx': -0.001465544, 'wy': 0.01132466}","{'ax': 13107, 'ay': 13283, 'wz': 12931, 'az': 13443, 'wx': 12162, 'wy': 12707}"
118.442,"{'ax': -4.905719, 'ay': 5.499481, 'wz': -0.02145023, 'az': 6.586449, 'wx': -0.009859112, 'wy': 0.01505513}","{'ax': -4.905719, 'ay': 5.499481, 'wz': -0.02184992, 'az': 6.586449, 'wx': -0.008793262, 'wy': 0.01518836}","{'ax': 13283, 'ay': 13427, 'wz': 12835, 'az': 13571, 'wx': 12307, 'wy': 12579}"
118.462,"{'ax': -5.063736, 'ay': 5.408502, 'wz': -0.01878561, 'az': 6.696582, 'wx': -0.01345636, 'wy': -0.002264931}","{'ax': -4.910508, 'ay': 5.432444, 'wz': -0.01718683, 'az': 6.586449, 'wx': -0.001199081, 'wy': -0.0006661562}","{'ax': 13315, 'ay': 13459, 'wz': 13139, 'az': 13635, 'wx': 12579, 'wy': 12931}"
118.482,"{'ax': -4.982334, 'ay': 5.506664, 'wz': -0.02278254, 'az': 6.586449, 'wx': -0.01732006, 'wy': -0.004929556}","{'ax': -4.915296, 'ay': 5.351041, 'wz': -0.02571363, 'az': 6.567295, 'wx': -0.01732006, 'wy': -0.005062788}","{'ax': 13315, 'ay': 13699, 'wz': 13107, 'az': 13827, 'wx': 12643, 'wy': 12883}"
118.502,"{'ax': -4.905719, 'ay': 5.473145, 'wz': -0.02571363, 'az': 6.457162, 'wx': -0.002398162, 'wy': 0.01638744}","{'ax': -4.989516, 'ay': 5.451597, 'wz': -0.02198316, 'az': 6.50744, 'wx': -0.0001332312, 'wy': 0.01638744}","{'ax': 13331, 'ay': 13555, 'wz': 12963, 'az': 13683, 'wx': 12451, 'wy': 12707}"
118.522,"{'ax': -4.929661, 'ay': 5.513846, 'wz': -0.02158346, 'az': 6.567295, 'wx': -0.008660031, 'wy': 0.01318989}","{'ax': -4.905719, 'ay': 5.513846, 'wz': -0.01718683, 'az': 6.586449, 'wx': -0.008660031, 'wy': 0.01292343}","{'ax': 13187, 'ay': 13347, 'wz': 12979, 'az': 13507, 'wx': 12194, 'wy': 12515}"
118.542,"{'ax': -5.020641, 'ay': 5.427655, 'wz': -0.0003996938, 'az': 6.545747, 'wx': -0.02145023, 'wy': -0.001598775}","{'ax': -4.948815, 'ay': 5.501875, 'wz': -0.02651302, 'az': 6.572083, 'wx': -0.02171669, 'wy': -0.001199081}","{'ax': 13075, 'ay': 13459, 'wz': 12851, 'az': 13587, 'wx': 12339, 'wy': 12595}"
118.568,"{'ax': -4.99191, 'ay': 5.389348, 'wz': -0.02784533, 'az': 6.586449, 'wx': -0.02011792, 'wy': -0.002264931}","{'ax': -5.042189, 'ay': 5.50427, 'wz': -0.02171669, 'az': 6.576872, 'wx': -0.005728943, 'wy': 0.001998468}","{'ax': 13395, 'ay': 13523, 'wz': 13219, 'az': 13667, 'wx': 12499, 'wy': 12947}"
118.588,"{'ax': -5.023035, 'ay': 5.513846, 'wz': -0.01718683, 'az': 6.567295, 'wx': -0.01372282, 'wy': 0.01372282}","{'ax': -4.908113, 'ay': 5.513846, 'wz': -0.02198316, 'az': 6.524199, 'wx': -0.01025881, 'wy': 0.01452221}","{'ax': 13459, 'ay': 13587, 'wz': 13315, 'az': 13715, 'wx': 12579, 'wy': 12851}"
118.608,"{'ax': -4.987122, 'ay': 5.513846, 'wz': -0.02145023, 'az': 6.514623, 'wx': -0.01438898, 'wy': 0.00652833}","{'ax': -4.987122, 'ay': 5.513846, 'wz': -0.02211639, 'az': 6.514623, 'wx': -0.01438898, 'wy': 0.007860644}","{'ax': 13267, 'ay': 13411, 'wz': 13091, 'az': 13571, 'wx': 12387, 'wy': 12883}"
118.628,"{'ax': -4.905719, 'ay': 5.437232, 'wz': -0.02145023, 'az': 6.509834, 'wx': -0.01398928, 'wy': -0.002264931}","{'ax': -4.982334, 'ay': 5.446809, 'wz': -0.02198316, 'az': 6.502652, 'wx': -0.01718683, 'wy': -0.00319755}","{'ax': 13123, 'ay': 13315, 'wz': 12931, 'az': 13491, 'wx': 12178, 'wy': 12723}"
118.648,"{'ax': -4.905719, 'ay': 5.427655, 'wz': -0.02598009, 'az': 6.545747, 'wx': -0.0001332312, 'wy': 0.002931087}","{'ax': -5.001487, 'ay': 5.382165, 'wz': -0.01985146, 'az': 6.50744, 'wx': -0.01505513, 'wy': 0.007061255}","{'ax': 13139, 'ay': 13299, 'wz': 12931, 'az': 13475, 'wx': 12435, 'wy': 12691}"
118.668,"{'ax': -4.929661, 'ay': 5.398925, 'wz': -0.02624655, 'az': 6.548141, 'wx': -0.01025881, 'wy': 0.009459419}","{'ax': -5.042189, 'ay': 5.427655, 'wz': -0.01878561, 'az': 6.490681, 'wx': -0.008660031, 'wy': -0.001465544}","{'ax': 13267, 'ay': 13459, 'wz': 13075, 'az': 13827, 'wx': 12627, 'wy': 12851}"
118.688,"{'ax': -4.982334, 'ay': 5.485116, 'wz': -0.02797856, 'az': 6.452374, 'wx': -0.001199081, 'wy': 0.007327719}","{'ax': -5.001487, 'ay': 5.482722, 'wz': -0.02797856, 'az': 6.509834, 'wx': -0.0001332312, 'wy': 0.007327719}","{'ax': 13443, 'ay': 13571, 'wz': 13283, 'az': 13699, 'wx': 12579, 'wy': 12995}"
118.708,"{'ax': -5.063736, 'ay': 5.422867, 'wz': -0.02637979, 'az': 6.675035, 'wx': -0.001332312, 'wy': 0.007460951}","{'ax': -4.908113, 'ay': 5.434838, 'wz': -0.02584686, 'az': 6.576872, 'wx': -0.0002664625, 'wy': 0.007327719}","{'ax': 13395, 'ay': 13555, 'wz': 12931, 'az': 13667, 'wx': 12435, 'wy': 12755}"
118.728,"{'ax': -4.996699, 'ay': 5.501875, 'wz': -0.02145023, 'az': 6.548141, 'wx': -0.01292343, 'wy': 0.001465544}","{'ax': -4.905719, 'ay': 5.494693, 'wz': -0.02145023, 'az': 6.586449, 'wx': -0.01732006, 'wy': -0.0005329249}","{'ax': 13027, 'ay': 13427, 'wz': 12787, 'az': 13587, 'wx': 12258, 'wy': 12531}"
118.748,"{'ax': -4.96318, 'ay': 5.432444, 'wz': -0.02571363, 'az': 6.505046, 'wx': -0.0003996938, 'wy': 0.003597244}","{'ax': -4.99191, 'ay': 5.410896, 'wz': -0.02571363, 'az': 6.557718, 'wx': -0.01825268, 'wy': -0.0001332312}","{'ax': 13107, 'ay': 13507, 'wz': 12851, 'az': 13635, 'wx': 12355, 'wy': 12595}"
118.768,"{'ax': -5.020641, 'ay': 5.437232, 'wz': -0.01718683, 'az': 6.543353, 'wx': -0.0003996938, 'wy': 0.01558806}","{'ax': -4.944026, 'ay': 5.398925, 'wz': -0.01931853, 'az': 6.471527, 'wx': -0.0001332312, 'wy': 0.01252374}","{'ax': 13427, 'ay': 13539, 'wz': 13251, 'az': 13683, 'wx': 12515, 'wy': 12755}"
118.828,"{'ax': -4.994305, 'ay': 5.494693, 'wz': -0.02664625, 'az': 6.73489, 'wx': -0.01931853, 'wy': -0.0001332312}","{'ax': -4.989516, 'ay': 5.437232, 'wz': -0.02811179, 'az': 6.505046, 'wx': -0.0007993876, 'wy': 0.005595712}","{'ax': 13171, 'ay': 13315, 'wz': 12979, 'az': 13475, 'wx': 12210, 'wy': 12531}"
118.848,"{'ax': -4.905719, 'ay': 5.415684, 'wz': -0.02677948, 'az': 6.548141, 'wx': -0.01558806, 'wy': 0.01532159}","{'ax': -4.908113, 'ay': 5.425261, 'wz': -0.02677948, 'az': 6.526594, 'wx': -0.01505513, 'wy': 0.01585452}","{'ax': 13219, 'ay': 13379, 'wz': 13027, 'az': 13539, 'wx': 12274, 'wy': 12595}"
118.868,"{'ax': -5.015852, 'ay': 5.437232, 'wz': -0.02145023, 'az': 6.548141, 'wx': -0.001465544, 'wy': 0.005728943}","{'ax': -4.905719, 'ay': 5.456386, 'wz': -0.02184992, 'az': 6.586449, 'wx': -0.0002664625, 'wy': 0.004130169}","{'ax': 13363, 'ay': 13507, 'wz': 13171, 'az': 13635, 'wx': 12499, 'wy': 12979}"
118.888,"{'ax': -4.910508, 'ay': 5.434838, 'wz': -0.01958499, 'az': 6.584054, 'wx': -0.0001332312, 'wy': -0.002264931}","{'ax': -4.984728, 'ay': 5.432444, 'wz': -0.02251608, 'az': 6.660669, 'wx': -0.01838591, 'wy': -0.0002664625}","{'ax': 13299, 'ay': 13683, 'wz': 13107, 'az': 13811, 'wx': 12675, 'wy': 12899}"
118.908,"{'ax': -5.030218, 'ay': 5.410896, 'wz': -0.02571363, 'az': 6.739678, 'wx': -0.002797856, 'wy': 0.001998468}","{'ax': -5.020641, 'ay': 5.506664, 'wz': -0.02198316, 'az': 6.567295, 'wx': -0.0001332312, 'wy': -0.002264931}","{'ax': 13251, 'ay': 13395, 'wz': 13075, 'az': 13555, 'wx': 12387, 'wy': 12851}"
118.928,"{'ax': -4.989516, 'ay': 5.50427, 'wz': -0.02571363, 'az': 6.543353, 'wx': -0.009992343, 'wy': 0.01585452}","{'ax': -4.989516, 'ay': 5.50427, 'wz': -0.02571363, 'az': 6.543353, 'wx': -0.008793262, 'wy': 0.01532159}","{'ax': 13203, 'ay': 13411, 'wz': 12787, 'az': 13555, 'wx': 12258, 'wy': 12515}"
118.948,"{'ax': -4.982334, 'ay': 5.506664, 'wz': -0.02291577, 'az': 6.567295, 'wx': -0.02145023, 'wy': 0.005862175}","{'ax': -5.061342, 'ay': 5.499481, 'wz': -0.02211639, 'az': 6.572083, 'wx': -0.02158346, 'wy': 0.006261868}","{'ax': 13283, 'ay': 13459, 'wz': 12851, 'az': 13603, 'wx': 12323, 'wy': 12595}"
118.968,"{'ax': -5.528212, 'ay': 6.107608, 'wz': -0.02811179, 'az': 6.584054, 'wx': -0.01931853, 'wy': -0.0006661562}","{'ax': -5.710171, 'ay': 7.338228, 'wz': -0.01732006, 'az': 6.720524, 'wx': -0.008660031, 'wy': 0.003730475}","{'ax': 13267, 'ay': 13443, 'wz': 13107, 'az': 13843, 'wx': 12659, 'wy': 12883}"
118.988,"{'ax': -4.910508, 'ay': 9.804255, 'wz': -0.01025881, 'az': 6.720524, 'wx': -0.03450689, 'wy': -0.003064319}","{'ax': -4.948815, 'ay': 5.74369, 'wz': -0.009192955, 'az': 6.713342, 'wx': -0.00652833, 'wy': -0.001199081}","{'ax': 13331, 'ay': 13459, 'wz': 13155, 'az': 13811, 'wx': 12771, 'wy': 12947}"
119.008,"{'ax': -5.269638, 'ay': 5.351041, 'wz': -0.02478101, 'az': 6.727707, 'wx': -0.01305666, 'wy': 0.01692037}","{'ax': -4.946421, 'ay': 5.437232, 'wz': -0.0003996938, 'az': 6.509834, 'wx': -0.0001332312, 'wy': 0.01692037}","{'ax': 13171, 'ay': 13363, 'wz': 12979, 'az': 13747, 'wx': 12515, 'wy': 12755}"
119.028,"{'ax': -4.924873, 'ay': 5.453991, 'wz': -0.007727413, 'az': 6.727707, 'wx': 0.06608271, 'wy': 0.01452221}","{'ax': -5.011064, 'ay': 5.346252, 'wz': -0.0002664625, 'az': 6.730101, 'wx': -0.004796324, 'wy': 0.01558806}","{'ax': 13123, 'ay': 13299, 'wz': 12915, 'az': 13459, 'wx': 12162, 'wy': 12691}"
119.048,"{'ax': -5.020641, 'ay': 5.418078, 'wz': -0.01732006, 'az': 6.538565, 'wx': -0.02571363, 'wy': -0.01931853}","{'ax': -4.905719, 'ay': 5.50427, 'wz': -0.01931853, 'az': 6.55293, 'wx': -0.02891118, 'wy': -0.02145023}","{'ax': 13171, 'ay': 13331, 'wz': 12995, 'az': 13491, 'wx': 12258, 'wy': 12787}"
119.068,"{'ax': -4.915296, 'ay': 5.513846, 'wz': -0.02611332, 'az': 6.73489, 'wx': -0.004396631, 'wy': -0.0001332312}","{'ax': -4.905719, 'ay': 5.513846, 'wz': -0.02571363, 'az': 6.739678, 'wx': -0.0009326189, 'wy': 0.001865238}","{'ax': 13379, 'ay': 13523, 'wz': 13251, 'az': 13651, 'wx': 12515, 'wy': 12803}"
119.088,"{'ax': -5.058948, 'ay': 5.398925, 'wz': -0.02571363, 'az': 6.509834, 'wx': -0.002264931, 'wy': 0.03384073}","{'ax': -4.905719, 'ay': 5.432444, 'wz': -0.01905207, 'az': 6.509834, 'wx': -0.0006661562, 'wy': 0.03397397}","{'ax': 13427, 'ay': 13587, 'wz': 13267, 'az': 13699, 'wx': 12579, 'wy': 12867}"
119.108,"{'ax': -5.058948, 'ay': 5.434838, 'wz': -0.002264931, 'az': 6.586449, 'wx': -0.02158346, 'wy': 0.008393569}","{'ax': -5.068525, 'ay': 5.501875, 'wz': -0.02877795, 'az': 6.586449, 'wx': -0.01865238, 'wy': 0.004130169}","{'ax': 13155, 'ay': 13539, 'wz': 12947, 'az': 13731, 'wx': 12467, 'wy': 12707}"
119.128,"{'ax': -4.984728, 'ay': 5.437232, 'wz': -0.02837825, 'az': 6.586449, 'wx': -0.02451455, 'wy': -0.003730475}","{'ax': -4.982334, 'ay': 5.513846, 'wz': -0.02891118, 'az': 6.720524, 'wx': -0.02145023, 'wy': -0.001199081}","{'ax': 13059, 'ay': 13251, 'wz': 12835, 'az': 13459, 'wx': 12339, 'wy': 12595}"
119.148,"{'ax': -4.987122, 'ay': 5.415684, 'wz': -0.01931853, 'az': 6.739678, 'wx': -0.01292343, 'wy': 0.008260338}","{'ax': -4.987122, 'ay': 5.415684, 'wz': -0.01745329, 'az': 6.739678, 'wx': -0.01332313, 'wy': 0.008260338}","{'ax': 13219, 'ay': 13395, 'wz': 13011, 'az': 13539, 'wx': 12291, 'wy': 12771}"
119.168,"{'ax': -4.946421, 'ay': 5.418078, 'wz': -0.01745329, 'az': 6.730101, 'wx': -0.008660031, 'wy': 0.01678714}","{'ax': -4.975151, 'ay': 5.453991, 'wz': -0.01865238, 'az': 6.730101, 'wx': -0.009459419, 'wy': 0.01692037}","{'ax': 13299, 'ay': 13475, 'wz': 13139, 'az': 13619, 'wx': 12691, 'wy': 12947}"
119.188,"{'ax': -5.027823, 'ay': 5.427655, 'wz': -0.02571363, 'az': 6.567295, 'wx': -0.001332312, 'wy': 0.006261868}","{'ax': -4.975151, 'ay': 5.511452, 'wz': -0.02677948, 'az': 6.720524, 'wx': -0.01732006, 'wy': 0.004130169}","{'ax': 13299, 'ay': 13587, 'wz': 13123, 'az': 13859, 'wx': 12691, 'wy': 12899}"
119.208,"{'ax': -4.908113, 'ay': 5.475539, 'wz': -0.02584686, 'az': 6.500257, 'wx': -0.0006661562, 'wy': -0.001199081}","{'ax': -4.910508, 'ay': 5.485116, 'wz': -0.02677948, 'az': 6.528988, 'wx': -0.01798622, 'wy': 0.003464013}","{'ax': 13315, 'ay': 13459, 'wz': 13139, 'az': 13603, 'wx': 12403, 'wy': 12755}"
119.228,"{'ax': -4.99191, 'ay': 5.425261, 'wz': -0.02584686, 'az': 6.73489, 'wx': -0.009192955, 'wy': 0.01585452}","{'ax': -4.982334, 'ay': 5.425261, 'wz': -0.02198316, 'az': 6.701371, 'wx': -0.01092496, 'wy': 0.007194488}","{'ax': 13123, 'ay': 13299, 'wz': 12915, 'az': 13459, 'wx': 12178, 'wy': 12691}"
119.248,"{'ax': -5.046977, 'ay': 5.473145, 'wz': -0.02251608, 'az': 6.586449, 'wx': -0.0006661562, 'wy': 0.003996937}","{'ax': -5.046977, 'ay': 5.473145, 'wz': -0.01865238, 'az': 6.586449, 'wx': -0.01718683, 'wy': 0.003996937}","{'ax': 13251, 'ay': 13411, 'wz': 13075, 'az': 13555, 'wx': 12291, 'wy': 12675}"
119.268,"{'ax': -4.910508, 'ay': 5.509058, 'wz': -0.02571363, 'az': 6.509834, 'wx': -0.004796324, 'wy': 0.001998468}","{'ax': -4.910508, 'ay': 5.513846, 'wz': -0.02145023, 'az': 6.502652, 'wx': -0.004529862, 'wy': 0.002797856}","{'ax': 13475, 'ay': 13619, 'wz': 13043, 'az': 13747, 'wx': 12579, 'wy': 12835}"
119.288,"{'ax': -5.020641, 'ay': 5.494693, 'wz': -0.02824502, 'az': 6.490681, 'wx': -0.01771976, 'wy': -0.0001332312}","{'ax': -5.006276, 'ay': 5.513846, 'wz': -0.001998468, 'az': 6.579266, 'wx': -0.02145023, 'wy': -0.0001332312}","{'ax': 13363, 'ay': 13667, 'wz': 13075, 'az': 13779, 'wx': 12643, 'wy': 12851}"
119.308,"{'ax': -4.96318, 'ay': 5.513846, 'wz': -0.02624655, 'az': 6.725313, 'wx': -0.01745329, 'wy': 0.008393569}","{'ax': -4.93445, 'ay': 5.492299, 'wz': -0.02624655, 'az': 6.739678, 'wx': -0.01718683, 'wy': 0.008393569}","{'ax': 13171, 'ay': 13363, 'wz': 12979, 'az': 13731, 'wx': 12515, 'wy': 12755}"
119.328,"{'ax': -5.061342, 'ay': 5.497087, 'wz': -0.02571363, 'az': 6.548141, 'wx': -0.003330781, 'wy': 0.01265697}","{'ax': -4.905719, 'ay': 5.398925, 'wz': -0.01931853, 'az': 6.576872, 'wx': -0.01079173, 'wy': 0.01105819}","{'ax': 13043, 'ay': 13251, 'wz': 12867, 'az': 13427, 'wx': 12355, 'wy': 12627}"
119.348,"{'ax': -4.910508, 'ay': 5.437232, 'wz': -0.01931853, 'az': 6.58166, 'wx': -0.0001332312, 'wy': 0.001332312}","{'ax': -5.044583, 'ay': 5.394136, 'wz': -0.01758652, 'az': 6.538565, 'wx': -0.0009326189, 'wy': 0.004663095}","{'ax': 13139, 'ay': 13331, 'wz': 12931, 'az': 13523, 'wx': 12467, 'wy': 12723}"
119.368,"{'ax': -5.018247, 'ay': 5.513846, 'wz': -0.01745329, 'az': 6.576872, 'wx': -0.001332312, 'wy': -0.0003996938}","{'ax': -5.039794, 'ay': 5.437232, 'wz': -0.02145023, 'az': 6.548141, 'wx': -0.0003996938, 'wy': -0.001199081}","{'ax': 13315, 'ay': 13475, 'wz': 13091, 'az': 13827, 'wx': 12707, 'wy': 12915}"
119.388,"{'ax': -4.99191, 'ay': 5.418078, 'wz': -0.01771976, 'az': 6.548141, 'wx': -0.01718683, 'wy': -0.002531394}","{'ax': -4.99191, 'ay': 5.418078, 'wz': -0.01718683, 'az': 6.548141, 'wx': -0.0009326189, 'wy': -0.003330781}","{'ax': 13395, 'ay': 13539, 'wz': 13251, 'az': 13683, 'wx': 12579, 'wy': 13059}"
119.408,"{'ax': -5.039794, 'ay': 5.396531, 'wz': -0.02811179, 'az': 6.73489, 'wx': -0.003597244, 'wy': 0.01199081}","{'ax': -5.042189, 'ay': 5.465962, 'wz': -0.0002664625, 'az': 6.517017, 'wx': -0.004796324, 'wy': 0.008127107}","{'ax': 13267, 'ay': 13411, 'wz': 13059, 'az': 13571, 'wx': 12355, 'wy': 12867}"
119.428,"{'ax': -0.6536171, 'ay': 7.237672, 'wz': -1.662859, 'az': 9.155427, 'wx': 1.479267, 'wy': 4.365588}","{'ax': -7.055712, 'ay': 9.703699, 'wz': -1.915599, 'az': 8.458714, 'wx': 1.347101, 'wy': 4.277122}","{'ax': 13171, 'ay': 13331, 'wz': 12979, 'az': 13475, 'wx': 12242, 'wy': 12755}"
119.448,"{'ax': -4.141969, 'ay': 6.737284, 'wz': -0.004396631, 'az': -0.0005985504, 'wx': -0.5586386, 'wy': 4.365588}","{'ax': -0.5434838, 'ay': -0.4141969, 'wz': -1.262233, 'az': -4.924873, 'wx': -0.7377014, 'wy': 4.365588}","{'ax': 13187, 'ay': 13347, 'wz': 12995, 'az': 13491, 'wx': 12291, 'wy': 12755}"
119.468,"{'ax': -6.136339, 'ay': 4.182671, 'wz': -0.8196386, 'az': 17.15924, 'wx': -0.02451455, 'wy': 4.092464}","{'ax': -9.847352, 'ay': 9.095572, 'wz': -0.8274992, 'az': 14.698, 'wx': -0.1476202, 'wy': 1.872299}","{'ax': 13363, 'ay': 13507, 'wz': 13203, 'az': 13619, 'wx': 12499, 'wy': 12995}"
119.488,"{'ax': -5.753267, 'ay': 7.19697, 'wz': -0.177464, 'az': 4.845864, 'wx': -0.0003996938, 'wy': -0.05235988}","{'ax': -4.905719, 'ay': 7.33344, 'wz': -0.1496187, 'az': 9.244013, 'wx': -0.0009326189, 'wy': -0.03330781}","{'ax': 13331, 'ay': 13635, 'wz': 13123, 'az': 13763, 'wx': 12675, 'wy': 12899}"
119.508,"{'ax': -5.243302, 'ay': 9.473856, 'wz': -0.001199081, 'az': 7.323863, 'wx': -0.002264931, 'wy': -0.2740567}","{'ax': -5.365406, 'ay': 9.437943, 'wz': -0.0003996938, 'az': 9.188946, 'wx': -0.01398928, 'wy': -0.4288713}","{'ax': 13283, 'ay': 13443, 'wz': 13107, 'az': 13571, 'wx': 12435, 'wy': 12931}"
119.528,"{'ax': -1.233014, 'ay': 1.73819, 'wz': 0.2708591, 'az': 8.880095, 'wx': -0.6229893, 'wy': -2.827433}","{'ax': -4.944026, 'ay': 2.406173, 'wz': 0.5370551, 'az': 18.53591, 'wx': -0.6566968, 'wy': -3.01076}","{'ax': 13075, 'ay': 13267, 'wz': 12883, 'az': 13523, 'wx': 12387, 'wy': 12643}"
119.548,"{'ax': -0.1340753, 'ay': 4.747702, 'wz': 2.182594, 'az': 9.181764, 'wx': -0.890118, 'wy': -4.365721}","{'ax': -0.1340753, 'ay': 4.747702, 'wz': 2.179397, 'az': 9.181764, 'wx': -0.8188393, 'wy': -4.365721}","{'ax': 12435, 'ay': 12675, 'wz': 12162, 'az': 12915, 'wx': 11202, 'wy': 11842}"
119.568,"{'ax': -0.7302315, 'ay': 5.815516, 'wz': 2.178198, 'az': -0.04070143, 'wx': -0.3839725, 'wy': -0.1024548}","{'ax': -0.8212111, 'ay': 5.820304, 'wz': 2.142758, 'az': -0.002394202, 'wx': -0.3928989, 'wy': -0.3436034}","{'ax': 12034, 'ay': 12307, 'wz': 11714, 'az': 12563, 'wx': 10562, 'wy': 11090}"
119.588,"{'ax': -0.7302315, 'ay': 8.418014, 'wz': 1.046531, 'az': 9.61272, 'wx': 0.3919663, 'wy': 1.191487}","{'ax': -4.908113, 'ay': 8.252813, 'wz': 1.061054, 'az': 9.112331, 'wx': 0.5389204, 'wy': 1.20934}","{'ax': 11906, 'ay': 12307, 'wz': 11378, 'az': 12563, 'wx': 10466, 'wy': 10962}"
119.608,"{'ax': -4.905719, 'ay': 6.71813, 'wz': 1.293409, 'az': 7.034164, 'wx': 1.047597, 'wy': -0.2729908}","{'ax': -0.1747767, 'ay': 6.713342, 'wz': 1.280752, 'az': 7.015011, 'wx': 1.081705, 'wy': -0.3252175}","{'ax': 11746, 'ay': 12082, 'wz': 11394, 'az': 12355, 'wx': 10178, 'wy': 10722}"
119.628,"{'ax': -0.1963245, 'ay': 11.97819, 'wz': 1.176565, 'az': -1.228225, 'wx': -0.008926495, 'wy': 0.1314992}","{'ax': -2.475605, 'ay': 12.06438, 'wz': 1.397063, 'az': -0.6153098, 'wx': -0.008660031, 'wy': 0.4086203}","{'ax': 11554, 'ay': 11906, 'wz': 11170, 'az': 12194, 'wx': 9922, 'wy': 10738}"
119.648,"{'ax': -5.058948, 'ay': 9.727641, 'wz': 1.49179, 'az': 8.420407, 'wx': 2.105986, 'wy': -1.368951}","{'ax': -5.26485, 'ay': 5.164293, 'wz': 1.637012, 'az': 8.422802, 'wx': 2.100657, 'wy': -1.368685}","{'ax': 11554, 'ay': 11906, 'wz': 11154, 'az': 12194, 'wx': 9954, 'wy': 10738}"
